shop_id,book_id
3,23560498
3,23437412
3,23240721
3,23226050
3,22923501
3,22810230
3,22766517
3,21086357
3,20892783
3,20774278
3,20724844
3,25280959
3,23979386
3,25165143
3,25273833
3,27941986
3,23950738
3,27911776
3,29138984
3,29340454
3,29386315
3,24103431
3,23769542
3,23620945
3,23311849
3,25190564
3,24170731
3,26913843
3,25154615
3,25203037
3,29276874
3,29352705
3,29352704
3,29352703
3,29349873
3,29346073
3,29343883
3,29342186
3,29341200
3,29340715
3,29340102
3,29339835
3,29335140
3,29334560
3,29332132
3,29322472
3,29311468
3,29306570
3,29306338
3,29302480
3,29301045
3,29300631
3,29299421
3,29298991
3,29298990
3,29295553
3,29293831
3,29292303
3,29291947
3,29288882
3,29287673
3,25238317
3,25353527
3,25233927
3,27891166
3,25215594
3,28526002
3,29213565
3,29213376
3,29208995
3,29208994
3,29154880
3,29154583
3,29154069
3,29154029
3,29145804
3,29143509
3,29143030
3,29141454
3,29287670
3,29287665
3,29287497
3,29273045
3,29273044
3,29272349
3,29272139
3,29269557
3,29269556
3,29269549
3,29389578
3,23629643
3,25208978
3,25072421
3,28994936
3,22816624
3,29299194
3,25322131
3,23761203
3,29267111
3,29199440
3,24182940
3,25172978
3,m/102772
3,29206386
3,29200307
3,29199554
3,29193679
3,29191818
3,29191458
3,29180311
3,29176469
3,29175311
3,29168384
3,29163514
3,29162891
3,29161774
3,29161227
3,29160662
3,29156255
3,29136118
3,29135975
3,29134552
3,29131183
3,29128851
3,29128662
3,29122127
3,29118866
3,29118331
3,29118330
3,29118081
3,29000565
3,29306923
3,26514431
3,25207583
3,23929894
3,20974282
3,28531227
3,29130271
3,25190562
3,28531228
3,25157991
3,24566792
3,23989083
3,23989081
3,20994167
3,23671032
3,27903092
3,23989082
3,24103432
3,23785047
3,23761204
3,25160767
3,20605371
3,23761145
3,25229341
3,20989573
3,28990834
3,28508902
3,25126131
3,25239063
3,25314250
3,29313358
3,28522850
3,24170734
3,23761148
3,24566793
3,23780305
3,25172573
3,23645228
3,27889594
3,29221711
3,26436754
3,28992227
3,28975082
3,28505880
3,27903082
3,25263398
3,24169118
3,22792493
3,29270902
3,29260026
3,23685329
3,24106554
3,23845292
3,25317034
3,24021171
3,29197120
3,26186058
3,25119332
3,27878108
3,28496657
3,23567144
3,27857289
3,27911800
3,26516204
3,20531088
3,23964355
3,23717136
3,28499319
3,29130324
3,28994493
3,23855757
3,29134540
3,27912700
3,26921715
3,24183943
3,28473429
3,28542693
3,25095529
3,25170989
3,m/104336
3,29117361
3,29173387
3,23924481
3,29263282
3,25126128
3,25582123
3,23685953
3,29329264
3,28546022
3,24043287
3,23530913
3,26487696
3,24103426
3,29129174
3,25479247
3,28473427
3,29284134
3,26483292
3,29375995
3,29373595
3,29131841
3,23651050
3,29379159
3,29287464
3,24164966
3,28542571
3,25329245
3,23926283
3,29288121
3,27874293
3,24103429
3,23950046
3,28538396
3,29393534
3,29128650
3,26516309
3,24168888
3,24012446
3,29263878
3,29160550
3,25537014
3,27903112
3,26492244
3,29245476
3,25215592
3,25121739
3,23323974
3,25336319
3,29239300
3,27933482
3,27865133
3,24167579
3,29236866
3,27850319
3,25169312
3,27911444
3,25180677
3,29239552
3,27859179
3,25206681
3,23706887
3,23509750
3,28547882
3,25547342
3,23795633
3,29137744
3,28549689
3,26445429
3,29385813
3,29343185
3,26919805
3,25242943
3,23725133
3,23671026
3,28987121
3,27895817
3,25480001
3,25304373
3,24103424
3,29394920
3,29139897
3,29349156
3,25263381
3,23802413
3,23667889
3,29295945
3,29218763
3,27902373
3,24033838
3,23720689
3,28544007
3,23545534
3,27875560
3,27861529
3,29307452
3,25121731
3,28539301
3,28993154
3,26439790
3,25282009
3,26490763
3,29138982
3,29354040
3,25121712
3,24025897
3,23926279
3,25177541
3,25091041
3,27943126
3,25344939
3,27916379
3,26916963
3,25280957
3,27916377
3,25280956
3,26516153
3,25177532
3,29286083
3,29218764
3,29216523
3,29129771
3,20975698
3,23671025
3,29215891
3,26476048
3,23761149
3,27859180
3,29134539
3,29341864
3,27928354
3,28547261
3,24181527
3,25103232
3,29382782
3,27912666
3,27899340
3,23208535
3,29150990
3,29124790
3,28531229
3,25301055
3,25103155
3,24177804
3,29378362
3,26909220
3,25300652
3,29300908
3,28476383
3,29246109
3,29215910
3,29190860
3,26435707
3,23612411
3,23388322
3,29382298
3,28985955
3,25306225
3,25246600
3,27859516
3,29396297
3,20445588
3,23730173
3,27891167
3,25168811
3,29351016
3,29288071
3,25103234
3,23601404
3,28499318
3,24103428
3,23790254
3,28970506
3,29301864
3,29255746
3,28529211
3,27883563
3,25217116
3,25202094
3,23919013
3,/9116258
3,23668182
3,29364907
3,28512256
3,29314305
3,29311756
3,29196991
3,28995532
3,25167200
3,29255747
3,27901987
3,23883278
3,28541734
3,29386542
3,29341859
3,29194243
3,29177219
3,28979365
3,28546023
3,25581173
3,25309499
3,28470511
3,27871386
3,25585201
3,25177702
3,24193810
3,29363647
3,27872721
3,23951294
3,28512298
3,23343702
3,26487697
3,25229343
3,24170725
3,23992800
3,23750377
3,29188959
3,28992967
3,29154202
3,29207993
3,25216064
3,24101702
3,23458885
3,29158995
3,25182921
3,23439608
3,28475148
3,26916948
3,29382390
3,27941678
3,27915734
3,25121738
3,25121723
3,23704641
3,29392454
3,29272162
3,28970093
3,25209022
3,29285134
3,25301807
3,25119880
3,28491199
3,25352801
3,25122002
3,23828562
3,29379165
3,25278841
3,29314188
3,28517955
3,25277606
3,23823117
3,23661467
3,29294634
3,25170942
3,23749826
3,23661479
3,28544978
3,25280958
3,29376294
3,28470646
3,27924415
3,25247347
3,25201182
3,29370059
3,29264895
3,28531232
3,27903244
3,27848707
3,25477947
3,25205677
3,28473428
3,27941677
3,25284031
3,25203455
3,25093095
3,23720681
3,23276264
3,29305955
3,29166915
3,25141265
3,23995943
3,29387319
3,28990960
3,28483792
3,27912639
3,29390293
3,28997793
3,28987348
3,26516307
3,24186511
3,23737004
3,23720678
3,23667883
3,23412343
3,29288545
3,29277508
3,29252375
3,29120232
3,28544886
3,26924427
3,26916688
3,24184084
3,25157989
3,28973100
3,29180031
3,25163221
3,25536735
3,21128794
3,29194130
3,29322260
3,29177000
3,29379084
3,29371694
3,28989328
3,20086549
3,22765017
3,29255757
3,25111639
3,24157995
3,29116836
3,29213651
3,29301599
3,25332514
3,25113156
3,26485261
3,23270054
3,24019269
3,23938220
3,28999904
3,29138975
3,25251476
3,28505361
3,29217317
3,28986689
3,27909050
3,25585165
3,29144556
3,29371668
3,27903897
3,23282069
3,25163651
3,20535174
3,23770142
3,28539075
3,29305646
3,29235725
3,28479690
3,25207301
3,26914951
3,29171112
3,27925392
3,26914995
3,29164661
3,25198254
3,29206655
3,25258377
3,29218769
3,26516208
3,28963130
3,29297419
3,25301529
3,25536528
3,25309889
3,24031320
3,23335762
3,22863306
3,23730322
3,27864078
3,23999357
3,20531346
3,29332088
3,29219842
3,29167593
3,28998923
3,27850389
3,26441132
3,26436373
3,23832303
3,23663027
3,22847646
3,29200520
3,29241929
3,28524300
3,29113407
3,25578282
3,23973394
3,23531177
3,29179415
3,27882221
3,27882211
3,25300843
3,25275303
3,25079119
3,24011632
3,22732881
3,29389727
3,29282101
3,29219622
3,29211500
3,28512848
3,27891222
3,29134931
3,28987791
3,27872998
3,25323816
3,24147487
3,24035428
3,23960243
3,29385452
3,29171611
3,29136129
3,28505853
3,28488590
3,27878110
3,25125699
3,24188188
3,24170735
3,24170729
3,24103435
3,24103434
3,23694101
3,26491236
3,26440139
3,25220075
3,25231950
3,25121734
3,29213458
3,28482691
3,28482635
3,27882863
3,26482258
3,25580617
3,25239540
3,25196712
3,24175442
3,29164993
3,28544893
3,23717146
3,29354344
3,29253472
3,29219459
3,29295911
3,29256665
3,29234607
3,29145296
3,28974181
3,23987567
3,23594464
3,22610049
3,22583401
3,25190554
3,25064008
3,25352921
3,29173930
3,28978126
3,27902903
3,26183999
3,25315198
3,23999358
3,23938235
3,23600771
3,23955321
3,23551734
3,25809553
4,25307091
4,25273258
4,25264531
4,25246902
4,25179284
4,24019529
4,23721761
4,23721652
4,23708380
4,23670792
4,23506851
4,23418337
4,24195719
4,29148472
4,29145150
4,27904949
4,26922753
4,25347531
4,25260627
4,24184084
4,25157989
4,28973100
4,29180031
4,25163221
4,28989328
4,20086549
4,22765017
4,29255757
4,25111639
4,24157995
4,29116836
4,29213651
4,29301599
4,25332514
4,25113156
4,26485261
4,23270054
4,29144556
4,29371668
4,25313264
4,29338819
4,28981456
4,24103228
4,23845423
4,23798432
4,26922473
4,24157835
4,23952851
4,23744408
4,22765854
4,22638025
4,20309548
4,23952849
4,27878518
4,29338164
4,29308226
4,29219458
4,29176127
4,25536847
4,23855374
4,27855271
4,28989329
4,25199554
4,22564686
4,28998342
4,25547358
4,25197399
4,29263066
4,25255366
4,24229026
4,23839204
4,25343889
4,29393677
4,29219816
4,28472854
4,25230983
4,25274787
4,25264985
4,21118073
4,23461783
4,29247707
4,29219301
4,27876545
4,25347380
4,24169641
4,23457119
4,25347208
4,23546860
4,29371688
4,29350829
4,29275437
4,28482033
4,27903489
4,25348222
4,25302637
4,25277824
4,25209868
4,25137814
4,24042793
4,23519718
4,22850673
4,22567592
4,20923481
4,24248105
4,29350772
4,29347277
4,29285183
4,29197710
4,29149300
4,28990210
4,28472046
4,27891990
4,27864633
4,27863882
4,26184462
4,25578006
4,25345292
4,25317651
4,25313068
4,23180858
4,23178662
4,20981572
4,20934055
4,20744125
4,/9280107
4,28552409
4,29389480
4,29385714
4,29375791
4,29351686
4,29332524
4,29306598
4,29303018
4,29302859
4,29295918
4,29291700
4,25271311
4,24177088
4,23785175
4,23735037
4,23315962
4,25251047
4,25121302
4,25100498
4,25087506
4,23572146
4,22801126
4,29219489
4,29374422
4,29363755
4,29312293
4,29246033
4,29232865
4,29223067
4,29213904
4,29192511
4,29131180
4,28990212
4,28551978
4,28480096
4,27925429
4,27878830
4,27862645
4,27850372
4,26923351
4,26917606
4,26436374
4,25859803
4,25547357
4,25310659
4,25306801
4,25257119
4,25249017
4,25217811
4,24100076
4,24020606
4,24006783
4,24000734
4,23960087
4,23938232
4,23750316
4,27847542
4,25339875
4,25238176
4,25158605
4,25069882
4,24047260
4,24047257
4,23989419
4,23988941
4,23979640
4,23960086
4,23732608
4,23725534
4,23750067
4,23347446
4,23301000
4,22915014
4,22810684
4,22494497
4,20971265
4,20837693
4,29294775
4,25325088
4,25301339
4,29332468
4,29371697
4,29349682
4,29332649
4,29304784
4,29263140
4,29260839
4,29249604
4,29245823
4,25219029
4,29313304
4,29396455
4,29126447
4,29267074
4,29337567
4,27891107
4,29331300
4,25200536
4,29386439
4,25261874
4,23525975
4,23339927
4,25224775
4,25219026
4,23778576
4,23311264
4,25169921
4,29126268
4,28508891
4,25219029
4,29313304
4,29396455
4,29126447
4,29267074
4,29337567
4,27891107
4,29331300
4,25200536
4,29386439
4,25261874
4,23525975
4,23339927
4,25224775
4,25219026
4,23778576
4,23311264
4,25169921
4,29126268
4,28508891
4,26317238
4,25579261
4,25332516
4,25330471
4,25299132
4,25280593
4,25261839
4,25230463
4,25228979
4,25221447
4,25216956
4,25193598
4,25092567
4,25079393
4,24175909
4,24144413
4,24057787
4,24047263
4,23967433
4,23930277
4,29220436
4,29215225
4,29203666
4,29197292
4,23878929
4,23793471
4,23737545
4,23683235
4,23648365
4,23645575
4,23581381
4,29191342
4,29170259
4,29142323
4,29138316
4,23461781
4,23171328
4,22752496
4,22615013
4,21096315
4,21057472
4,20923457
4,20669097
4,23408337
4,29361437
4,26437968
4,25352901
4,24058636
4,29342480
4,29305507
4,28554597
4,29371675
4,29366399
4,25275472
4,29393676
4,29389374
4,29378118
4,29368542
4,29360566
4,29355072
4,29332214
4,29330106
4,29323751
4,25337807
4,25335492
4,25269004
4,23983345
4,21073274
4,20719750
4,29366020
4,29359670
4,29277700
4,28528778
4,25578903
4,25275175
4,25275027
4,23567431
4,29371083
4,29351519
4,29312406
4,29258915
4,28527896
4,28504583
4,29302828
4,28475452
4,27884699
4,26920313
4,26914336
4,26317753
4,25348774
4,25295434
4,25247619
4,25213691
4,24212316
4,24192318
4,24175570
4,23981994
4,23852595
4,29398210
4,29364158
4,29313653
4,29244044
4,29227327
4,29201345
4,29393424
4,28529984
4,29353127
4,29323597
4,29307594
4,29303841
4,29290036
4,29277895
4,29248542
4,29242699
4,29234019
4,29193958
4,29170542
4,29161940
4,29134497
4,29128003
4,29127035
4,28979595
4,28545219
4,28490345
4,25126143
4,23792502
4,29246520
4,25245681
4,23641974
4,29227088
4,24168705
4,23966594
4,29285815
4,29249365
4,29214217
4,29115069
4,27911028
4,24224860
4,29329518
4,29294474
4,29171727
4,29168581
4,28977745
4,27893154
4,29179345
4,28965713
4,29121603
4,27921780
4,29219294
4,28508406
4,29321882
4,29363908
4,28991465
4,29390831
4,29364441
4,28542938
4,25245680
4,26512960
4,25271577
4,23817760
4,23697999
4,28970220
4,23362225
4,23174421
4,29117286
4,29115591
4,29001197
4,28992453
4,28553456
4,28536085
4,28530270
4,28527977
4,28493817
4,28484138
4,27941739
4,27924301
4,27899341
4,27873258
4,27484798
4,26514091
4,26483587
4,25219030
4,25126142
4,25069716
4,29133297
4,27900798
4,29392763
4,29381172
4,27893155
4,25221739
4,29171814
4,26436694
4,25193220
4,29357995
4,28486784
4,25080008
4,29268676
4,22898606
4,22586848
4,27878134
4,29386372
4,29306921
4,28474390
4,25171859
4,29332094
4,29324920
4,29324728
4,29323888
4,29321812
4,29309559
4,29304977
4,29304891
4,29304833
4,29301873
4,29295533
4,29294477
4,29289223
4,29264519
4,29263625
4,29255758
4,29248573
4,29244043
4,29239272
4,29212786
4,23714689
4,23687576
4,23638810
4,23436726
4,23272813
4,22778697
4,22765012
4,22739379
4,22603951
4,20208504
4,29391783
4,29383547
4,29377610
4,29377022
4,29371932
4,29371344
4,29370281
4,29370267
4,29364707
4,29360798
4,29194331
4,29173481
4,29171222
4,29150746
4,28999849
4,28528454
4,28513128
4,28489614
4,27940002
4,27895433
4,27864652
4,26923176
4,26911814
4,25336887
4,25329904
4,25265196
4,25104893
4,24144219
4,23767725
4,23704715
4,29354654
4,29347983
4,29345400
4,29344384
4,29344379
4,29344203
4,29343893
4,29333195
4,29330485
4,29324130
4,29321242
4,29316844
4,29315519
4,29312407
4,29301862
4,29295853
4,29290620
4,29283523
4,29282357
4,29282356
4,29307593
4,29244495
4,29240195
4,29235505
4,29160366
4,29126417
4,28496941
4,27940404
4,27895123
4,26918459
4,26484446
4,25584893
4,25578172
4,25282499
4,25278342
4,25271108
4,25223791
4,25194554
4,23381443
4,20919787
4,27899222
4,25581845
4,25581029
4,25252695
4,23572278
4,29281831
4,29269205
4,29235118
4,29228020
4,29194984
4,29140606
4,28992680
4,28551983
4,25574509
4,25337800
4,25307636
4,24240159
4,29395713
4,29343794
4,29322084
4,28979814
4,28973848
4,28539239
4,28538361
4,28530781
4,28530340
4,28524145
4,28523524
4,28519790
4,28512194
4,28512110
4,28511122
4,28506300
4,28498049
4,28488938
4,28471910
4,27897389
4,27893157
4,27893156
4,27864207
4,24166867
4,24040543
4,24014555
4,23983181
4,23966161
4,23836985
4,23816455
4,23779207
4,23747087
4,22552099
4,22517289
4,22498583
4,28487431
4,28976416
4,29393294
4,29382523
4,29365513
4,29354652
4,29351521
4,29332422
4,26912063
4,26483622
4,26435948
4,26316639
4,25576408
4,25343292
4,25338032
4,25312685
4,25311620
4,25288089
4,25271766
4,25216975
4,25211357
4,25203518
4,25182515
4,25157613
4,25157605
4,25113973
4,25113972
4,25107133
4,23358127
4,22786282
4,22632837
4,20662870
4,28968104
4,29398211
4,29380825
4,29376324
4,29353330
4,29344496
4,29344079
4,29338977
4,29306716
4,29282243
4,29241519
4,29222824
4,29195124
4,29172505
4,29134905
4,29128289
4,28992419
4,25246609
4,25285092
4,25166912
4,27869614
4,29262795
4,28503630
4,27855069
4,25183407
4,29384636
4,28469677
4,29346548
4,29265043
4,25183660
4,29357502
4,29204254
4,29201117
4,23840740
4,23742958
4,29373239
4,26922967
4,26922130
4,26515483
4,26515269
4,26439811
4,26315732
4,26184661
4,25327252
4,25278210
4,25270313
4,25190173
4,25164703
4,25107132
4,24212317
4,24024042
4,23994270
4,23986796
4,23962604
4,23826689
4,23754085
4,29205789
4,29192094
4,29172848
4,29160365
4,29131044
4,28998302
4,28985577
4,28976506
4,28965583
4,28965582
4,28554775
4,28539562
4,28532924
4,28529109
4,28528860
4,28487041
4,28475644
4,28474975
4,27869627
4,27865444
4,23371905
4,23370802
4,23343308
4,23332922
4,23284840
4,20919790
4,28992419
4,25246609
4,26445995
4,29362483
4,29338142
4,28521430
4,28484096
4,25285092
4,25166912
4,27869614
4,29262795
4,28503630
4,27855069
4,25183407
4,29384636
4,28469677
4,29346548
4,29337445
4,29321964
4,29265043
4,25183660
4,29357502
4,29204254
4,29201117
4,23840740
4,23742958
4,29373239
4,28971530
4,25535896
4,29262021
4,28968022
4,26193811
4,25287231
4,29224345
4,29123698
4,29373139
4,29288184
4,26515147
4,24021752
4,29239777
4,25142121
4,23840745
4,28542215
4,29384689
4,29323070
4,29174794
4,25158609
4,28548517
4,26909842
4,25340420
4,25163653
4,25246548
4,29363919
4,29211519
4,28496263
4,/8760675
4,27856350
4,27847208
4,23755707
4,28500236
4,25325090
4,29171107
4,25204333
4,25160120
4,29000434
4,29301598
4,29271222
4,28493382
4,29201236
4,29200100
4,29193263
4,29189438
4,29185089
4,29366224
4,25122033
4,23594548
4,29326878
4,29302716
4,29000800
4,23570820
4,29369095
4,29350651
4,25147361
4,23938870
4,29241241
4,29203551
4,29340493
4,29263473
4,26918687
4,27864499
4,20070282
4,29311455
4,27883664
4,29328204
4,28524280
4,29176998
4,29168317
4,29168316
4,29155512
4,29151407
4,29140595
4,29138537
4,29131088
4,29123585
4,29120887
4,29120749
4,29121263
4,28543561
4,28483841
4,27921400
4,27868498
4,29282355
4,29278004
4,29271931
4,29267188
4,29264720
4,29261247
4,23763871
4,29277742
4,29371434
4,29206101
4,29350009
4,29120747
4,29120743
4,28992140
4,28983291
4,29258760
4,29253655
4,29250866
4,29248421
4,29233926
4,29233921
4,29232884
4,29227555
4,29225211
4,29223159
4,29215669
4,29214683
4,23564854
4,29387946
4,29313656
4,29291307
4,29245920
4,29135513
4,29214429
4,29208197
4,28549585
4,24104175
4,/9127484
4,29269198
4,29396304
4,29365845
4,29289164
4,29250387
4,29222673
4,23940613
4,22917670
4,29356841
4,29293653
4,29246136
4,25069678
4,25067099
4,24046368
4,24027091
4,24016880
4,23993735
4,23967162
4,23918484
4,23905135
4,23841898
4,23825883
4,23783204
4,23779202
4,23756386
4,23732891
4,23646756
4,23632533
4,23615804
4,23477219
4,23422560
4,27874650
4,26916675
4,23819933
4,23471494
4,25585084
4,25182679
4,25173492
4,23972853
4,23757735
4,23173039
4,22852961
4,28524296
4,29328631
4,29317223
4,29304313
4,29254604
4,29239635
4,29225125
4,29198203
4,29179822
4,29124838
4,28540850
4,21024634
4,29346947
4,29316034
4,29298610
4,29251857
4,29170197
4,29133589
4,29118024
4,28980618
4,27898040
4,27869612
4,27855075
4,25302422
4,25233525
4,24011136
4,22519576
4,28969329
4,25312679
4,25112928
4,25086609
4,25078664
4,23973257
4,23630906
4,29171773
4,29000199
4,29347752
4,29336139
4,29326386
4,29315403
4,29309514
4,29284307
4,29232890
4,29214979
4,29171457
4,29154558
4,29135348
4,29114204
4,28538379
4,29233712
4,29222417
4,29206656
4,29171826
4,28486792
4,27914140
4,25585082
4,25579749
4,25342437
4,25315518
4,25205984
4,24221248
4,24000502
4,23597201
4,23404654
4,29353409
4,29312522
4,29162997
4,25585083
4,25339257
4,25214919
4,29269210
4,29239286
4,25275591
4,25104474
4,29359862
4,29313407
4,29302623
4,29289224
4,29118344
4,28524277
4,25241531
4,25124637
4,24147665
4,24039105
4,29363920
4,29196088
4,26316356
4,25229996
4,25166308
4,27916380
4,29395051
4,28554226
4,25178520
4,23473906
4,29399232
4,29373330
4,29358596
4,29331133
4,29324711
4,29167225
4,29114157
4,28971140
4,28549964
4,28537848
4,28529210
4,27900648
4,28490725
4,28486518
4,27898237
4,27889483
4,27863800
4,25350922
4,25333272
4,25321826
4,25310398
4,25283486
4,25262922
4,27946599
4,27891221
4,25251640
4,25216105
4,25202627
4,25189814
4,25188080
4,25110022
4,24157474
4,24146219
4,24046440
4,24041064
4,26294970
4,25577800
4,25577799
4,25284116
4,25272698
4,25206263
4,24220860
4,23981715
4,23974429
4,25269206
4,25198466
4,25083540
4,24192317
4,23964971
4,23921820
4,23837107
4,23822730
4,23755244
4,23694301
4,23692988
4,23690307
4,23542342
4,23345458
4,23295545
4,22893649
4,21125748
4,20630588
4,29390658
4,29334324
4,29313809
4,29302962
4,29293033
4,29271981
4,29238956
4,29225130
4,29219930
4,28985575
4,28972740
4,28546026
4,28545863
4,28544509
4,28533351
4,28532858
4,28528782
4,28527995
4,29208249
4,29141862
4,28993934
4,28983686
4,28554128
4,28530469
4,28520442
4,28477896
4,28476218
4,28470937
4,27915969
4,27932639
4,27926316
4,27911057
4,27909725
4,27882855
4,27873895
4,27856643
4,25351106
4,25338770
4,25328333
4,25289769
4,29359731
4,29352389
4,29346114
4,29323326
4,29313027
4,29303410
4,29292145
4,29259224
4,29255402
4,29238336
4,29219522
4,29211937
4,29195238
4,29194782
4,29194041
4,29152576
4,29129970
4,29129028
4,28997327
4,28991314
4,27380294
4,24029891
4,23785700
4,28992276
4,29341974
4,24166852
4,24166853
4,29301433
4,24195961
4,26912520
4,25168773
4,29278728
4,23994641
4,23443927
4,24228838
4,23771812
4,27941720
4,29123579
4,26488831
4,25311921
4,24031331
4,24029720
4,23837158
4,25204582
4,25338700
4,25311493
4,25156165
4,25153077
4,25343147
4,25227065
4,23288107
4,26485229
4,23897498
4,29372430
4,29144479
4,25175222
4,23935393
4,23521899
4,23496656
4,29371529
4,29205275
4,23529644
4,29273308
4,27380294
4,24029891
4,23785700
4,28992276
4,29341974
4,24166852
4,24166853
4,29301433
4,24195961
4,26912520
4,25168773
4,29278728
4,23994641
4,23443927
4,24228838
4,23771812
4,27941720
4,29123579
4,26488831
4,25311921
4,29232885
4,29223403
4,29214045
4,29203753
4,29162985
4,29148503
4,29115099
4,29002835
4,29001803
4,28978008
4,28557965
4,28555194
4,28545862
4,28528428
4,28507020
4,28505244
4,28499284
4,27921324
4,27901036
4,27898236
4,29251981
4,29126660
4,28525299
4,28495370
4,29379877
4,29385873
4,29378146
4,29377328
4,29376136
4,29375200
4,29366403
4,29363972
4,29359217
4,29354907
4,29271075
4,29270866
4,29252373
4,29246192
4,29245276
4,29243687
4,29361311
4,29325225
4,29309251
4,29300040
4,29269243
4,29240074
4,29240072
4,29224666
4,28978867
4,28974297
4,28511482
4,28474401
4,27940691
4,27906942
4,27897312
4,25579648
4,25350060
4,25307618
4,25291637
4,25289277
4,28964349
4,29265553
4,28485666
4,29276737
4,29238054
4,29174234
4,29124557
4,29118281
4,28985473
4,28545126
4,29398008
4,29395660
4,29389749
4,29386056
4,29384691
4,29381585
4,29376895
4,29375235
4,29365891
4,29345478
4,24162314
4,24104176
4,24058578
4,24044248
4,24039782
4,24005045
4,23991112
4,23826548
4,23779191
4,23727760
4,23634719
4,23616275
4,23374733
4,23362238
4,23254076
4,22881065
4,22629841
4,20863669
4,29300589
4,28980043
4,27892997
4,27861550
4,27861199
4,27857992
4,27852153
4,26512596
4,26488029
4,26482577
4,26475648
4,26314491
4,25576391
4,25546538
4,25305658
4,25274418
4,25273751
4,25185618
4,25171153
4,25169327
4,25139126
4,25101272
4,23691521
4,23631968
4,23591876
4,22799904
4,20512905
4,25249394
4,23532388
4,23310690
4,29214513
4,28504240
4,25201324
4,23759540
4,29354134
4,29289306
4,29266310
4,29240071
4,29212313
4,29144483
4,28982667
4,27940693
4,25582621
4,25582143
4,23955156
4,23808973
4,23059476
4,27380294
4,24029891
4,23785700
4,29341974
4,28992276
4,24166852
4,29301433
4,27380294
4,24029891
4,24195961
4,26912520
4,25168773
4,24166853
4,23994641
4,24228838
4,29278728
4,28552205
4,28486785
4,27922770
4,27887077
4,27380294
4,24029891
4,23785700
4,25088585
4,24243991
4,24243990
4,24136445
4,23785700
4,29341974
4,28992276
4,23771812
4,23443927
4,27941720
4,25311493
4,25343147
4,29123579
4,27380294
4,24029891
4,23785700
4,29341974
4,28992276
4,27380294
4,24029891
4,23785700
4,26913164
4,26439574
4,25576899
4,25339188
4,29341974
4,28992276
4,24166852
4,29301433
4,24195961
4,26912520
4,25168773
4,23996175
4,23955157
4,23184093
4,29354144
4,29373321
4,29269242
4,29269241
4,29240083
4,24166852
4,29301433
4,24195961
4,26912520
4,25168773
4,24166853
4,23994641
4,24166852
4,29301433
4,24195961
4,26912520
4,25168773
4,24166853
4,23994641
4,24228838
4,29278728
4,23771812
4,23443927
4,29341974
4,28992276
4,24166852
4,29301433
4,24195961
4,26912520
4,25295345
4,24166853
4,23994641
4,24228838
4,29278728
4,23771812
4,23443927
4,27941720
4,25311493
4,25343147
4,29226469
4,29189600
4,29171792
4,29149033
4,24228838
4,29278728
4,23771812
4,23443927
4,27941720
4,25311493
4,27941720
4,25311493
4,25343147
4,29123579
4,27380294
4,24029891
4,27380294
4,24029891
4,23785700
4,25168773
4,24166853
4,25294304
4,25277567
4,25197580
4,25194273
4,25180292
4,24243987
4,24166866
4,24136692
4,29123579
4,29133027
4,29127608
4,28997404
4,28986617
4,25343147
4,29123579
4,27380294
4,24029891
4,23785700
4,29341974
4,27380294
4,24029891
4,23785700
4,29341974
4,23785700
4,29341974
4,28992276
4,24166852
4,29301433
4,24195961
4,29341974
4,28992276
4,24166852
4,29301433
4,24195961
4,26912520
4,25168773
4,24166853
4,23994641
4,24228838
4,29278728
4,23771812
4,23443927
4,27941720
4,25311493
4,23994641
4,24228838
4,29278728
4,23771812
4,23443927
4,27941720
4,23823071
4,23755316
4,23755313
4,28992276
4,24166852
4,29301433
4,28992276
4,24166852
4,26912520
4,25168773
4,24166853
4,25343147
4,29123579
4,25311493
4,25343147
4,29123579
4,24195961
4,26912520
4,25168773
4,24166853
4,23994641
4,24228838
4,29301433
4,24195961
4,26912520
4,25168773
4,24166853
4,23994641
4,24228838
4,23994641
4,24228838
4,29278728
4,23771812
4,23443927
4,27941720
4,25311493
4,25343147
4,29123579
4,29278728
4,23771812
4,23443927
4,27941720
4,25311493
4,25343147
4,29123579
4,27380294
4,29278728
4,23771812
4,23443927
4,27941720
4,25311493
4,25343147
4,29123579
4,24029891
4,23785700
4,29341974
4,28992276
4,24166852
4,29301433
4,24195961
4,26912520
4,25168773
4,24166853
4,23994641
4,24228838
4,29278728
4,27380294
4,24029891
4,23785700
4,29341974
4,28992276
4,24166852
4,29301433
4,23771812
4,23443927
4,27941720
4,25311493
4,25343147
4,29123579
4,24195961
4,26912520
4,25168773
4,24166853
4,23994641
4,24228838
4,29278728
4,23771812
4,23443927
4,27941720
4,25311493
4,25343147
4,29123579
4,27942606
4,26510848
4,22790547
4,29174191
4,22790527
4,22790516
4,28522151
4,22790546
4,25168107
4,29347756
4,22790513
4,25099848
4,27942607
4,25168109
4,28504776
4,29317293
4,28977224
4,26510850
4,25099845
4,29203474
4,27942606
4,26510848
4,22790547
4,29174191
4,22790527
4,22790516
4,28522151
4,22790546
4,25168107
4,29347756
4,22790513
4,25099848
4,27942607
4,25168109
4,28504776
4,29317293
4,28977224
4,26510850
4,25099845
4,29203474
4,27380294
4,24029891
4,23785700
4,29341974
4,28992276
4,24166852
4,29301433
4,24195961
4,26912520
4,25168773
4,24166853
4,23994641
4,24228838
4,29278728
4,23771812
4,23443927
4,27941720
